,Location,Reviews,sentiment,confidence
1172,England,awful get internet go full day without shut least time moment shut every minutes customer service awful clue end call tell disconnect phone need wifi disconnect electronic devices require wifi finally reset spoiler alert none work make worse end get rid home phone three days listen offer liars joke internet provider _,NEGATIVE,0.9998944997787476
1174,North Berwick,wasmoving house contact bt arrange transfer phone line broadband new address person speak helpful inform phone line broadband would switch order confirm email within minutes conversation two weeks begin receive phone call text message succession bt employees effect supposedly problems go delay changeover service nonspecific timescales clear weeks delay would involve person speak reluctant explain problem disclaim knowledge order use terminology frankly gibberish clearly intend confuse make customers believe really serious problem arise press explanation give variety excuse lead clear impression simply make go along bts communications continue design confuse rather assist timeline online account reflect reality actually happen therefore thoroughly dissatisfy bt feel deal basis trust possible rate customer service overall satisfaction minus number would,NEGATIVE,0.999383807182312
1175,Runcorn,beware beware beware months increase bill nothing desperate enough go filthy company want listen anyones advice record telephone call also beware cessation charge tell want leave slap want switch provider advise already contract bt try leave tell live hull provide service hull therefore charge cessation charge never ever go company company affiliate bt libby bar rest cronies sack long time ago,NEGATIVE,0.9996426105499268
1176,Devon,bt promise mbps speed reach mbps day even need drop see bt promise government provide mbps whole country bt slippery hell take measurement time people asleep bed trust bt truthful,POSITIVE,0.883106529712677
1178,South uist,less uessless wait basic broadband connect weeks give date show house broadband months ago must simple matter turn back bt open reach say broadband house every house street terrace happy way treat customers poor worst company deal long time use bt,NEGATIVE,0.9769254922866821
1179,Cheshire,months go broadband rack huge bill bt mobile rat uks worst broadband good reason service months want charge leave fact contract obligations fulfil bt therefore contract terminate spend hours daily chase around world disgrace company care little customers leave months without contact call back never,NEGATIVE,0.9978106617927551
1180,MK,initially start service bt keep go everyday month call bt customer service guy tell normal happen every customer reply say promise service give sarcastically keep go year however move house end contract call ask charge early termination tell would cheaper continue contract end rather cancel hear decide continue end contract within week email send say broadband cancel charge get shock call bt service keep tell send email someone else would take line even though communication eventually load arguments decide would refund everything could provide service new house days refund process still receive refund probably would never go bt service life worst customer service could would give negative rat,NEGATIVE,0.9974446296691895
1181,Brighton,beware bt charge transparency recently advise bt require days notice renew prior renewal date late august month fibre optic broadband contract although contract end month contractual period early cancellation still pay charge stop bt broadband cessation fee commencement contract bt charge broadband setup router postage amount disclose transparent normal monthly broadband charge apply disclose transparent cessation charge transparent mention take service months ago bring attention decide renew bt broadband contract ofcom enforce charge associate broadband contract upfront cessation charge clearly highlighteddisclosed make transparent market information relevant company offer service,NEGATIVE,0.7026217579841614
1182,Lancashire,people beware initial offer may see great hesitate increase monthly cost give terrible broadband service take money something receive state must renew contract order continue support equipment better service would deter anyone use bt expensive lie customers basically steal money without consent choice please look reviewers wrong,NEGATIVE,0.999886155128479
1183,Rhondda Cynon Taf,avoid bt cost overprice appal customer service,NEGATIVE,0.9812182784080505
1185,Lichfield,trust negotiate deal months two months later up price complain simply hide behind small print disreputable dishonest view worst broadband suppliers time long contractual tie ins make illegal,NEGATIVE,0.9998430013656616
1186,Belfast,overall satisfaction disgrace take months us get run multiple engineer appointments whereby engineer never turn pass several case managers fail deliver promise trick contract extensions missold fob customer service claim manager concern business manager adherence ofcom ombudsman right call centre internet speed bang average worthwhile give horrible customer service inefficient tech support engineer wait virgin offer service ni belfast bt annihilate deserve,NEGATIVE,0.999828577041626
1188,Hertfordshire,appal customer service ever always slow broadband crash thunderstorm make approx call plus use online customer service engineer show consecutive days despite us tell book online service tell us fault brand new router warranty days work lose still solution utterly complacent company next week change provider,POSITIVE,0.5933807492256165
1189,Beaconsfield,bt customer years never really complain however consider get infinity service let share woes perhaps save money b whole load stress sept upgrade infinity infinity fibre optic network tell speed meg load speed excess meg load speed meg day one slower previous speed one two occasion preform per contract use speed test page begin log speed report back bt months later ready present find first bt refuse accept data collect use speed test page use bt wholesale test interest give difference favour one try get bt sort frustrate first bill delivery bat group detail problem eventually get overwork person call centre mumbai try least give proper customer service sadly fail like get frustrate enough flag ombudsman get first contract write way customer leg stand deal company within company bt front deal however deliver openreach first frustration start contract go state deliver servicespeed book deliver service code practice good enough still deliver service therefore customer complain call check line present call charge engineer turn like service state meg pay meg service yet happy half minimum sign infinity service one go contract get worse listen customer service tell untruths supposedly mean bill suspend pending investigation turn service batter credit rat give contact detail finally present final reminder state sort pain suffer court cut bt give recode message tell deal settle bill loop frustration human interaction bill settle ombudsman service do best month bill pay meg service receive less half speed get non turn engineer good gesture favour consider bt last ditch attempt service yes years move service away customer service word brand bt frankly sure know mean,NEGATIVE,0.9729730486869812
1190,London,sould zero star speed reliability issue whole months contract get mbps good day get mbps usually good enough connection watch bt sport pay month nothing technicianengineer visit house wire test replace router unusable connection approximately months straight please sake avoid bt,NEGATIVE,0.9999690055847168
1191,Sandwich,consistently mp,POSITIVE,0.9970972537994385
1192,London,absolute shamble problems sign tell would able transfer contract someone else later turn rubbish subsequently tell would first pay contract entirely defeat point tell wait engineer set everything find timeslot call find engineer actually require thus waste day holiday connection would randomly die take long time sort whenever call problems connection fob excuse nothing ever resolve callbacks actually do router awful sometimes take hour time restart various hide charge set phone line remove extortionate fee substandard router price increase early contract legally require notification email either never send bury much spam bt one hope see customer support inconsistent different people tell different things ask end contract early move house do tell would charge extra also tell would cancel charge would apply would let contract expire point apparently late would recommend people use anything bt,NEGATIVE,0.999992847442627
1193,mountain ash,absolutely useless speed clearly incorrect constantly freeze use normal line speed test low bt know do line speed speed broadband prove control line speed annoy purpose,NEGATIVE,0.9999247789382935
1194,London,useless company ask connect house abroad month advance arrive home find letter ask confirm installation date could make internet company send letter ask confirmation connect broadband wait days connect year move house date change give days notice wish move date days advance original one come original day would set disconnect days move would reconnect disgraceful company avoid cost,NEGATIVE,0.9999135732650757
1195,South Wales,ever reach guarantee minimum fibre broadband speed wait days engineer call fix problem fail show disgust service,NEGATIVE,0.9939042925834656
1196,Bedford,absolute scammers,NEGATIVE,0.9993581175804138
1197,Aberystwyth,new bt days since bt hub instal still wifi keep get solid organ light flash red b try call bt customer service take age try solve problem hang reason problem still solve happy customer service ever,NEGATIVE,0.6536235809326172
1198,Manchester,bt totally rubbish get say best broadband broadband average contract keep increase price customer service absolutely rubbish advisors even understand price themselvesadding things call say send email price explain people call opinion everybody read review go least make sure everything go word,NEGATIVE,0.9999526739120483
1200,Nutley,believe bt company border criminal system manipulate customers believe priority could truth coerce sign new contract bt order get new router fix ongoing poor broadband constantly drop contract sign end excuse mistake make bt run patience take legal proceed without doubt worst company ever deal recommend anyone update contract long bt monopoly line customers continue face nightmare situation deal bt,NEGATIVE,0.9995762705802917
1201,brightonn,delay installation let know letter phone call phone minutes different departments progress avoid,NEGATIVE,0.9917892217636108
1202,ch88ad,fiber broadband drop mbs download despite pay mbs meter b cabinet,NEGATIVE,0.8677838444709778
1203,"Maidstone, Kent",constant reliability problems terrible customer service bully tactics try cancel due ongoing issue bt unable provide service month still want charge us top want charge us cancellation charge top even though admit problem end disgust,NEGATIVE,0.9986151456832886
1204,Kelso,year slow speed less mb often even load basic web page although watch stream movies time well fair best speed mb pay month trickle internet users company get mb leave go company half price really good experience customer service individuals fault company policies responsible customer satisfaction feel rip,NEGATIVE,0.9983793497085571
1205,fintona county tyrone,broadband break time total waste money good,NEGATIVE,0.871255099773407
1206,New York,igydbs really good tip especially new blogosphere brief precise information appreciate share one must read post,POSITIVE,0.7397550940513611
1207,Grangemouth,overall appal upload speed horrific download speed connection console ps even worse even watch video without buffer every second phone apparently issue end call say fix clearly absolutely shock worse provider ever go recommend anyone go skyvirgin bite expensive least actually get pay,NEGATIVE,0.9999903440475464
1208,Hampshire.,broadband slower g mobile broadband btsport cancel bt broadband due double mobile bill mb data try hold bt sport head say would go pound poind broadband go cancel everything basically gove second rate broadband keep cheap sport mobile offer bt mobile deal meet requirement modern cusomers either terrible,NEGATIVE,0.9995189905166626
1210,Newbury,absolutely awful broadband service poor customer service broadband week customer service extremely unhelpful become normal occurrence happen time ask speak manager tell manager available investigate switch another provider,NEGATIVE,0.9999102354049683
1211,Evesham,terrible customer service tell would get free brand new router model renew contract tell next day would cost upgrade tell liar customer rep manager rude care leave never ever return bt,NEGATIVE,0.9999523162841797
1213,Manchester,awful service awful internet speed reliability usual response customer service think pay use sky far worse service think grass greener othersideits,NEGATIVE,0.9997298121452332
1214,Norbury,poor customer service speak people anyone could help little information provide ask hub connect end hub room move cost cool period start contract time hub receive provision goods part service date hub receive poor service recommend,NEGATIVE,0.9998260140419006
1215,Tenbury Wells,dreadful every aspect simply work care,NEGATIVE,0.998755693435669
1216,Morpeth,shock service place order get tell arrive june th th look online see order cancel normal correspondence say call say fibre cable infinity area place another order regular broadband arrive days later work call test line book engineer engineer come say bt notice two line property say want infinity package could fibre area take outside show fibre cable neighbour come ask infinity bt package internet rubbish use neighbour sky internet mosts nights better stronger house even attach make complaint follow chase million time time get someone new another country read file even one point ask account number receive paperwork woman say yes give account number access account get information truly shock service contradict time complain want cancelthey go charge cancel service even get rest novel full stuff happen last weeks shock bt certainly leaders market worry wish go sky,NEGATIVE,0.9992654919624329
1217,Norfolk,unhappy connection quality customer service,NEGATIVE,0.995048463344574
1219,Ss94nq,bt long way go get customer service wifi rubbish work ring tell say nothing wrong send engineer another expense day work bt go get everything right think get feed get phone bt say nothing wrong get call centre india thay bring call centre back uk waste time bt star could give star would,NEGATIVE,0.9998154044151306
1220,LONDON,internet slow go days far call time time conversation altleast h every time phone look fault eventually say book someone come fix today internet days morning let know book anyone yet want find someone tuesday wich mean days internet company nightmare way operate unacceptable slowest customer service ever disappoint change provider satisfy response receive,NEGATIVE,0.9999370574951172
1221,Newcastle,thing worse bt broadband customer service internet barely go day without fail often drop every minutes even best package struggle two devices connect use time end increase mobile data allowance twice purely due unreliable bt broadband good thing bt open zone,NEGATIVE,0.9342352747917175
1222,London,constant disconnections apparently ask reliable broadband service ask much days bt virgin media absolute nightmares,NEGATIVE,0.999921441078186
1223,axlknxln,utterly awful brutal way overcharge say get mb receive,NEGATIVE,0.9998315572738647
1224,Daventry,would rather pay double use bt ever seem incapable fix problem without spend hours phone days count fix premium mail issue,NEGATIVE,0.9944578409194946
1225,Daventry,customer service pant products ok issue hours painful phone call,NEGATIVE,0.8191695809364319
1226,Manchester,bt good last months nightmare subscribe admitt,POSITIVE,0.8797404170036316
1227,Hants,bt would function properly day instal persevere two months constantly try contact bts ignorant call centre would say line problem let us try start hub engineer work area actually refuse send engineer house despite numerous call end feed tell service fit purpose tell us could cancel contract next thing know almost two years later blue bt send us bill years contract cancel go ombudsman useless investigate matter three months tell us bt apologise time lapse without contact us still pay bill bt issue apology us ombudsman send us copy one apparently issue bt faceless rip nightmare mess around day long especially money want money get could give monkey,NEGATIVE,0.9999192953109741
1228,Northants,issue current bt set work fine however change isp bt solve issueswell issue without call call time count fix something lie tell issue fix time never speak person customer non service team lie create false account supposedly fix issue assure would delete start charge oh cancel straight away unknown reason customer non service team polite rude listen call back wrong time cut put hold minutes try live chat fix problem yeah oh maybe lie say problem fix still next day mention lie say issue solve close complaint say yes thank solve problem next day issue still never ever close complaint sure do otherwise start last couple months speak bt friends family issue resolve enjoy pain life sign bt broadband could give mark would switch complete go smash equipment post oh nightmare join bt set stuff mess order badly keep cancel another order end set bt incompetent idiots feel much better,NEGATIVE,0.9937939643859863
1229,Birmingham,ridiculous place business order bt weeks ago place order agree take money happy tell order complete fit within work days work days go nothing ring bt find go tell wait credit check nobody contact ring bt credit check do nearly weeks later still wait literally hold bt write review order still go ridiculous disgust nearly weeks place order still even put order business line amount money slip customers call email internet ridiculous believe bt unprofessional especially come handle business customers allow business suffer way nothing believe ridicule bt fault choose company,NEGATIVE,0.9998558759689331
1230,London,far worst company ever deal customer service pfft call service insult service people across globe every time phone incredibly rude dismissive aggravate could give zero star would want bore specifics case interest skip paragraph bt hike price second time months phone cancel assure would free break side contract lo behold try charge cancellation fee oh sorry price extortionate please go offer absolute worst deal double money competition interest well privilege take business elsewhere explain break contract charge say send letter weeks receive argument happen refuse anything long story short leave bt pay fee joke though landlord manage multiple properties use bt none go change one house estimate loss bts business x x per year amount gain cancellation fee x honestly even offer service free would go worth hassle,NEGATIVE,0.9999923706054688
1231,UK,would give bt star possible quite possibly worst customer service team possible refuse cancel account still continue charge pound per month account want unsure borderline theft however appal provide service email access overly excessive monthly charge limit email account accessible customer service team able cancel simple email account sign,NEGATIVE,0.9969081282615662
1232,ha8 9ed,would recommend bt anyone expensive service bad company like honest win crown,NEGATIVE,0.8234692811965942
1233,Rhondda Cynon Taff,engineer look broadband first one say rat chew cable exchange fix problem road would dig bt want know telephone operators ignorant ever deal appal customer service,NEGATIVE,0.9759845733642578
1234,London,bt customer couple months worst customer experience life sign deal usage cap unable log bt email account error message mean receive email usage bill month waste hours time phone try fix email weeks still fix error message meantime upgrade infinity representative even say end shift excuse system fail accept email address format upgrade end laugh system know dumb residential team even refer onto business team fix email issue business team joke back say dumb residential team refer wrong team end receive total approximately call bt take hour bt email still work total waste time broadband speed ok everything else awful avoid bt leave feel angry annoy helpless,NEGATIVE,0.9998024106025696
1235,London,service would recommend anyone right mind really early start connectivity issue wifi would appear connect although internet since start contact bt nightmare get talk someone guess would expect large company would ok get solution problem however people customer service although polite unable identify problem provide solution always turn modem turn oh work faulty modem device issue begin never get know bottom line many phone call effort get help patience solution offer bear mind would mind pay repair someone would check suggest specific one poor service provide whilst bt keep increase monthly fee connection internet unpredictable constant nowhere turn technical support please never choose bt,NEGATIVE,0.9995444416999817
1236,Titchfield,pay increase price fibre actually receive far exchange still suppose receive mb actually get closer mb good day pay engineer move master socket speed lower contact bt inform engineer visit likely charge call fee customer service unbearably tedious repetitive point longer bother phone buy rd party router help reliability,NEGATIVE,0.993073046207428
1238,Braintree,expensive fibre package long term ongoing problems impossible contact report problems min min wait phone result expensive unusable service avoid like plague,NEGATIVE,0.9998589754104614
1239,Kilwinning,terrible broadband speed customer service tie feb get clauses,NEGATIVE,0.9998924732208252
1240,London,bunch crook bt years pay close mth broadband package nothing special amaze online offer new customers half price exact package yet whenever call customer options team see happy offer deal longterm customer always valid reason best chop month big whoopee happy screw exist customers feed connive immoral ways look elsewhere,NEGATIVE,0.9887973666191101
1241,Sheffield,student move back home parent house complete degree surprise find charge cancellation fee use bt service years parent already use bt service home carry service new address change service providers move also ask pay service days despite require internet move last year ring bt tell ring back within days move cancel service need give days notice disappoint service student would rather pay internet house live,NEGATIVE,0.9979265928268433
1242,London,worst internet ever connection loose play fifa loose point call several time come fix engineer schedule show bad incresead rat months,NEGATIVE,0.9999667406082153
1243,Edward,worst customer service get guarantee minimum speed recommend process cancel service,NEGATIVE,0.9997043013572693
1244,Alfreton,see advertisement ryan reynolds get wifi signal house think bt would good contact tell advert completely inaccurate get access entire home small bed detach tell engineer swap wire master hub remove front cover insides fell also call bt happen clip hold bt say fix box cost hours try talk online chat pass person person get know horrible company wait do,NEGATIVE,0.999883770942688
1246,Cambridgeshire,move bt infinity talk talk happy service mistake turn half months contract bt manage get minimumum speed months rest time way bellow minimum try phone web chat multiple time one anything improve customer service useless wait leave avoid cost,NEGATIVE,0.9743760228157043
1247,Banbury,absolutely nothing trouble register set account repeat call bt ask go step must spend hours phone sustain speed wifi coverage worse five year old sky box wish would stay sky even problems reward card arrive assure send could turn clock back would still use superior sky service,NEGATIVE,0.9890115261077881
1249,Coventry,worst internet provider ever internet constantly drop sky problems internet one complaint call push button end run smoothly years straight bt acknowledge issue let leave contract state send engineer fault cost change last years get problems switch bt want get rid awful service go back sky,NEGATIVE,0.9993882179260254
1250,ROMFORD,phone bt three time broadband slow l w mean l w,NEGATIVE,0.9993153810501099
1251,Birmingham,happy bt service specially customer service really awful rude speed really slow price bad thank god weeks leave contact end advice avoid bt,NEGATIVE,0.9981070756912231
1252,Ashford,wort internet ever bt provide proper service even say,NEGATIVE,0.8673785328865051
1253,Essex,could agree negative review bt broadband service recently instal new customer leave sky near perfect service reason leave follow instructions maximise wifi signal get mbps think leave router plug days allow line settle advise retest even worse literally less half mbps call bt tell service know unreliable consider infinity first call say use bts choose right package unlimited broadband recommend agent could see get next nothing put outsource tech team completely useless mins simply hang call back tell problem solve case close could truth go week spend endless hours phone tell thing issue sky tell must wifi devices cause problem engineer send find case would bill nothing change since sky decline engineer due complete lack faith bt honest screw put long story short apparently bt wifi guarantee however key phrase mention dsr foi ombudsman choice post social media call back week release contract state strongly enough please please please avoid cost bt staff obviously exasperate number call due poor broadband service show lack empathy drive put anything right,NEGATIVE,0.9993627667427063
1254,Derbyshire,would give zero star could internet connection play months try bt routers third party router engineer visit despite anything hours internet every day bt case management team stop reply call message ring customer service suggest mutually agree terminate contract early problem remain trust level go drain tell need pay cancellation fee engineer still work refuse allow time four half months sort wait contract end,NEGATIVE,0.9998773336410522
1256,"Ryde, Isle of Wight",switch bt copper wire home fibre dist box think one source problems arise numerous broadband failures speak many bt staff uk india say would deal problem one outage last days promise many occasion someone would phone back progress diagnostic report never retire engineer appal bts abysmal customer support would recommend,NEGATIVE,0.9983227849006653
1257,West London,view bt preparetoloseyourwilltolive years two experience bt new customer ok apart wait time bt engineer service run reason contact annoy part start move house still process claim back call charge previous property bt disconnect line date agree new tenant make international call appear bill look like pay bill bill pay make another contact bt claim back another issue promise new bt hub first attempt send sort plastic connector instead second attempt send bt hub old address third time realise mistake address cancel previous order make new oneit turn go go old address well fourth time lose time call hub already despatch late cancel call advisor try talk reorder hub new one apparently much difference hub oh go go ahead hub would pay inform person hub offer never ask since offer get use idea better hub hub deliver correct address free charge days realise bt sport channel hd work subscription place reason recognise happen house move start chat person call phone instead transfer call another adviser transfer call another team think technical take min talk first two people hold third transfer almost h one pick finally give,NEGATIVE,0.9949342608451843
1258,Dumfries,absolutely appal bt would never recommend anything absolutely shock service disgust customer service phone dispute bill hang argue cancel account want cancel charge almost absolutely disgust,NEGATIVE,0.999840497970581
1259,Orpington,think join bt tv phone service let warn waste time money service pit provider country even talk talk better option lousiest broadband bandwith even print wirelessly receive advertise channel hd quality joke exorbitant telephony charge rubbish customer service useless remote call centre service name reason steer clear bt,NEGATIVE,0.9994714856147766
1260,southport,disgust bt moment overall satisfaction make want move different broadband soon possibly bill suppose go however go time limit phone though amount amount money pay give much trouble instead bill go prepare pay amount money anymore,NEGATIVE,0.9999043941497803
1261,south london,pay mb get average mb yes mb different time days bt look state good service,NEGATIVE,0.6991613507270813
1262,Yeovil,bt become worse provider days internet dope week report fault give engineer visit appointment week could go work day unfortunately turn call bt say idea happen book another appointment days follow monday go work wait engineer turn day call bt talk manager assure next day morning engineer visit go work wait engineer morning call bt ensure come say yes yes pm one come till call say next tuesday imagine th days internet suggest bt fon open network rubbish next appointment give come thursday afternoon let us see dear choose bt degrade lower talk talk days,NEGATIVE,0.9999206066131592
1263,Bridgwater,fibre village mile box internetbroadband slow however pay monthly rental everyone,NEGATIVE,0.8513420820236206
1264,Stockport,recently issue broadband contact call centre report fault worst sales ever encounter fault report week ago hr telephone call appoint engineer visit days ago unsure hr call enough time make note whatsoever still broadband promise return call two contact make second contact consist minute call establish name address complete joke take business elsewhere sure hope nobody endure pathetic excuse call centre good luck punjabi might good language learn want help technical issue,NEGATIVE,0.9986056685447693
1265,Cheshire,absolute shamble bt try get internet switch plusnet bt give activation date th may eventually get connect st june ring th may apparently order go supplier correctly try redo order say would broadband th may however broadband connection date either much complain assign case officer tell system mess way get internet cancel order start sort monday th another call monday apologise sort give date complain start ask advisor adr escalate manager depth keep phone update one bother call tell marker line take another days remove order place order place eventually get internet weeks late st june bt joke never switch see numerous similar complaint,NEGATIVE,0.9998996257781982
1267,Dagenham,really surprise quality service provide bt broadband first time customer join bt promise lot things come delivery drop penny broadband speed receive bt less mb per second call customer care complain say lowest ever speed kb per sec better use phone line modem connect internet instead use bt recommend bt charge time bt even setup connection go customer care explain back another step great experience want recommend bt base experience,POSITIVE,0.8187282085418701
1268,"London, England",bt four years last year broadband start simply stop work random time convenient often conduct online meet overseas offices home come point move ee however last month service inform would renew contract broadband simply stop work good hub constantly flash orange seem bt cut broadband end contract upset mean pay broadband receive month beware bt play rule,NEGATIVE,0.9998151659965515
1269,Swindon,internet amaze customer service stink customer helpful want sign customer want help,NEGATIVE,0.964579701423645
1270,Manchester,bt internet worse ever never recomend itevery minutes turn wait hour start againwhen contract end go look better company trust nothing much worse btthe wifi slow rather walk starbucks hour away home wait internet loadalso internet slow invite granny cup tea however live houres away gues come internet come back walk hause,NEGATIVE,0.9997733235359192
1271,rural suffolk,still slow miles nearest exchange else take give suppose,NEGATIVE,0.9984911680221558
1272,Southampton,sign pound prepay mastercard never receive try contact customer service email say could help need call customer service call wait minutes get somebody put hold another minutes pick another member staff also put hold minutes wait minutes find prepay mastercard claim send email instructions claim never receive really dissatisfy attitude towards customers never,NEGATIVE,0.999549925327301
1273,London,terrible switch bt sky hop fast reliable internet reliable get bt hub keep go oranger flash light random time stop watch something work extremely annoy pile rubbish get annoy bt need fix,NEGATIVE,0.9872699975967407
1274,North west uk,get speed terrible watch vides facebook slow two tabs open make slow use ramp bill right pound per month fibre optic phone landline use make call either pay amount diabolical speed service get completely unacceptable,NEGATIVE,0.9999721050262451
1275,Huntingdon UK,infinity cap bt less guarantee speed foreign people chat idea send engineer check internal wire say external fault price dearer providers loyalty offer want charge already pay,NEGATIVE,0.9981644749641418
1276,Newcastle upon tyne,previously talk talk bank detail leak shock customer service decide switch bt fibre call order cancel contract talktalk behalf even pay rest contract engineer visit take almost weeks come apparently live high workload area fair enough speed get brilliant get mbs cable right sit garden room away get mbs wireless speed issue phone line call find issue straight away couple test send engineer fix could recommend bt highly enough great,POSITIVE,0.5989896655082703
1278,Edinburgh,hard know begin summarise standard service receive bt recently seem like battle total lack competence since dawn time try cast mind back much simpler time order recount full sordid story begin receive bill charge extra excess broadband usage call query inform delightfully self righteous woman could mistake wish could track point irony statement way remove bill put cancel stand order raise complaint challenge charge ask remove week pass response call tell somebody would touch another week pass silence remain alas service disconnect run headlong aby yet emerge eventually receive miss call bt work voicemail number ring back thing happen next day despite numerous phone call main customer service line part could get speak complaint handler remain elusive ronnie briggs months fiasco inform complaint close bt infinite wisdom clearly believe state customer service worse homeless actually mean happy withdraw without compensation resumption service sure spot similarities two comment finally week later desire move pre technological village amazon rainforest grow stronger minute bt accept liability mistake agree waive outstanding balance account remarkably bt customer care machine go reverse excel provide level service even mass murder general pinochet would find disrespectful start fall make even worse first tell service disconnect cancel outright mean would treat new customer would charge installation fee top wait week connect liken charge assault victim head butt compensation review meet succeed remove stop short throw celebratory street party send hub hub fact wrong kind send another hub new improve model work eager play part resolve omnishambles take day work order wait around engineer come identify problem rare moment oversight bts part appointment could go ahead due insufficient resources heavy workload display gratitude touch weary soul decide inform minutes hour window engineer arrival elapse tell another appointment schedule next week doubt role farce remind text internet fault turn result wire phone socket house owe bt cover cost yet untraceable engineer fair enough would say give way nurture difficult period care attention first time mother may one day connect internet maybe time internet age pass us either way bt joke avoid cost,NEGATIVE,0.9999265670776367
1279,"Winnipeg Quay,Salford, Manchester",sometime good normally slow slow unstable,POSITIVE,0.8683052659034729
1280,London,quite frankly poor overall service support staff unable answer basic question fault response expect hour delay even deal business account honestly disgraceful bt monopolise internet hardline service real comeback poor service,NEGATIVE,0.9998691082000732
1281,London,hate fact enter month contract fix price unilaterally decide increase bill contract nothing get pay excessive early cancellation penalties even cancel months say need give days notice give end contract count cancellation date charge equipment early cancellation effectively hold hostage bunch thieve,NEGATIVE,0.9621109962463379
1282,London,avoid terrible router terrible customer service faulty bt home hub persuade switch bt sky sales person sound great reality different send faulty bt hub hub send standard connect wirelessly longer couple hours disconnect regularly struggle reconnect disconnect sit room router internet connection come house fine know perfect service sky use broadband line know internet connect router wireless part chain issue bt router exactly place sky router use use devices connect variable could cause issue router thousands complaints fault home hub routers online wish would research switch sky speak customer care tell guarantee wireless service internet service kick teeth course think would wireless agree switch internet provider systems show hub faulty course bts end everything look fine know internet come house reach router wireless part chain obviously bt test office get send stable wireless signal faulty router use service properly result ask replacement hub say send free router terrible response say due hub complaints completely unsatisfied avoid go sky always,NEGATIVE,0.9994874000549316
1283,UK,upgrade downgrade broadband upgrade broadband mbs fastest available area mbs switch day come broadband mbs engineer come check wrong put old telephone line km long instead km one go local fibre cabinet use ring bt say always km line engineer test line nothing wrong could never achieve mb speed say tell vdsl line switch adsl line even know talk say vdsl hours phone closer get big mistake fix wish bother try get upgrade,NEGATIVE,0.9779514074325562
1284,Fareham,change broadband fibre package talktalk bt infinity tv change bt keep inform hub ect would arrive landline phone would disconnect reconnected set infinity hub youview turn run connect smart tvs computers everything work perfectly far well impress,POSITIVE,0.5370100140571594
1286,Antrim,renew month contract bt maintain discount say everything would except could expect slightly faster broadband new contract start broadband stop work leave flash dsl lead call help desk tell need wait hours service would start work go nothing hours help children school study leave take local library could study work home sit car local car park use phone hotspot could work g useless live hours still broadband call help desk sound like call centre india say need stay phone test line test line go dead leave dial tone call back hours wait call explain happen look note say put phone support parson test call back start query name spell account name say name spell also house number wrong system use everything correct except wrong house number support person extremely rude sound like call centre india test line say fine must do something stop work unable help even describe hub open reach modem incorrectly tell port see say would send engineer look follow day look online use phone hotspot bt site fault say fix call tell stop call deal call follow day confirm engineer come website say fault click link say fault fix look say could see appointment engineer ask sure tell engineer suppose come say could see appointment far broadband engineer spend countless hours wait queue automate system say extremely bust moment children keep go library use broadband homeworks post show homework website work properly need keep go car find good gg hotspot tell bt work home nothing help would advise everyone avoid bt cost nightmare deal,POSITIVE,0.5843031406402588
1287,Romford,mostly see negative remark bt never problem service receive especially enjoy service receive agent call alden call regard bt cloud voice service business slightly foreign accent good nevertheless keep guy,NEGATIVE,0.5225843787193298
1288,Glasgow,bt receive poor service order phone line broadband bt bt outreach instal service yesterday broadband hours phone give hours fix bad service,NEGATIVE,0.9975219368934631
1289,London,bt unable complete order wait month bt claim initially make wrong order fail inform order cancel find issue call bt ask engineer arrive claim never put even though send email confirmation order engineer arrive set box later claim need order package receive call one advisor confirm complete get call say complete ready next day go days bt claim advisors take correct step issue open reach tell sit tight wait someone get back absolutely speechless frustrate second time happen first time wait weeks eventually decide go different provider time choice seem bt providers fibre,NEGATIVE,0.9919124841690063
1290,Cardigan,absolutely terrible service customer service laughableactually try reduce package get cut seperate attempt decide th end shambolic service,NEGATIVE,0.9999343156814575
1291,aberdare,move talk talk bt end contract good offer bt days spend phone time talk talk months first deny offer broad band speed try cancel contract say days grace order date equipment instal make sense surely one must days trial installation date,NEGATIVE,0.889901340007782
1292,Pontefracr,take us plus months get broadband feb months later would believe price rise stock service call ask every month bill different say phone use well almost wet never use phone operator stick word say get someone call us soon possible guess right advice avoid cost,NEGATIVE,0.9819604158401489
1293,caerphilly,awful internet service freeze time make watch program take twice long constant freeze day day problems providers accord best,NEGATIVE,0.9999524354934692
1294,Leeds,add extra charge inform contract end would need pay additional disconnect line advisor try trick stay new remnant move flat fail mention remnant go need pay disconnection fee plus additional month broadband line rental overall bunch thieve go virgin sky even talktalk better,NEGATIVE,0.9960915446281433
1295,SHROPSHIRE,go move sky free unlimited broadband deal bt offer similar deal stay put better devil know devil ever since broadband wholly unreliable real issue work home quite lot ring complain apparently problem line dodgy hub new hub arrive low behold exactly problem call synical free unlimited broadband seem mean fight everybody else service bt customer since clearly loyalty mean jack unless improve move end year,NEGATIVE,0.9996682405471802
